Player_ID,Player_Name,Team_ID,Team_Name,Season,Competition,Position,Age,Nationality,In_Squad,Appearences,Goals,Assists,Minutes_played
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2013/2014,allianz-cup,Centre-Forward,33,Egypt,1,4,2,0,323
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2014/2015,uefa-europa-league,Centre-Forward,33,Egypt,1,5,0,1,244
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2014/2015,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,4,1,0,268
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2014/2015,liga-portugal,Centre-Forward,33,Egypt,1,22,12,0,1574
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2014/2015,supertaca-candido-de-oliveira,Centre-Forward,33,Egypt,1,1,0,0,55
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2015/2016,uefa-europa-league,Centre-Forward,33,Egypt,1,11,3,1,921
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2015/2016,liga-portugal,Centre-Forward,33,Egypt,1,23,10,4,1537
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2015/2016,allianz-cup,Centre-Forward,33,Egypt,1,4,1,2,311
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2015/2016,liga-portugal,Centre-Forward,33,Egypt,1,2,1,0,180
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2016/2017,uefa-europa-league,Centre-Forward,33,Egypt,1,6,2,0,453
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2016/2017,liga-portugal,Centre-Forward,33,Egypt,1,14,2,3,964
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2016/2017,allianz-cup,Centre-Forward,33,Egypt,1,1,0,1,90
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2016/2017,supertaca-candido-de-oliveira,Centre-Forward,33,Egypt,1,1,0,0,22
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2017/2018,uefa-europa-league,Centre-Forward,33,Egypt,1,7,1,0,274
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2017/2018,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,3,0,0,203
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2017/2018,liga-portugal,Centre-Forward,33,Egypt,1,20,5,1,1058
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2017/2018,allianz-cup,Centre-Forward,33,Egypt,1,3,0,0,209
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2018/2019,uefa-europa-league,Centre-Forward,33,Egypt,1,4,2,0,303
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2018/2019,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,1,0,0,19
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2018/2019,super-league-1,Centre-Forward,33,Egypt,1,22,11,0,1148
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2018/2019,kypello-elladas,Centre-Forward,33,Egypt,1,5,2,0,226
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2019/2020,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,1,0,1,9
184816,Ahmed Hassan,1075,Sporting Clube de Braga,2019/2020,liga-portugal,Centre-Forward,33,Egypt,1,6,1,0,358
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2019/2020,super-league-1,Centre-Forward,33,Egypt,1,5,2,0,239
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2019/2020,kypello-elladas,Centre-Forward,33,Egypt,1,4,2,0,251
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2020/2021,uefa-champions-league,Centre-Forward,33,Egypt,1,3,1,0,26
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2020/2021,uefa-champions-league-qualifying,Centre-Forward,33,Egypt,1,1,0,0,76
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2020/2021,uefa-europa-league,Centre-Forward,33,Egypt,1,4,1,0,59
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2020/2021,super-league-1,Centre-Forward,33,Egypt,1,17,8,3,743
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2020/2021,kypello-elladas,Centre-Forward,33,Egypt,1,7,3,1,380
184816,Ahmed Hassan,2293,Konyaspor,2021/2022,super-lig,Centre-Forward,33,Egypt,1,30,8,4,1361
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2021/2022,uefa-champions-league-qualifying,Centre-Forward,33,Egypt,1,4,0,0,268
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2021/2022,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,1,0,0,18
184816,Ahmed Hassan,11282,Alanyaspor,2022/2023,super-lig,Centre-Forward,33,Egypt,1,24,10,1,1798
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2022/2023,uefa-europa-league-qualifying,Centre-Forward,33,Egypt,1,1,0,0,23
184816,Ahmed Hassan,683,Olympiakos Syndesmos Filathlon Peiraios,2022/2023,super-league-1,Centre-Forward,33,Egypt,1,1,0,0,54
184816,Ahmed Hassan,11282,Alanyaspor,2023/2024,super-lig,Centre-Forward,33,Egypt,1,12,6,2,757
184816,Ahmed Hassan,3209,Pendikspor,2023/2024,super-lig,Centre-Forward,33,Egypt,1,4,0,0,237
184816,Ahmed Hassan,2425,Rio Ave Futebol Clube,2024/2025,liga-portugal,Centre-Forward,33,Egypt,1,9,1,0,159
184816,Ahmed Hassan,738,Le Havre Athletic Club,2024/2025,ligue-1,Centre-Forward,33,Egypt,1,16,3,1,855
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2014/2015,copa-del-rey,Centre-Back,33,Chile,1,4,0,0,291
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2014/2015,laliga,Centre-Back,33,Chile,1,32,0,2,2880
186862,Enzo Roco,714,Reial Club Deportiu Espanyol de Barcelona S.A.D.,2015/2016,copa-del-rey,Centre-Back,33,Chile,1,2,0,0,180
186862,Enzo Roco,714,Reial Club Deportiu Espanyol de Barcelona S.A.D.,2015/2016,laliga,Centre-Back,33,Chile,1,33,2,0,2426
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2018/2019,uefa-europa-league,Centre-Back,33,Chile,1,2,1,0,153
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2018/2019,uefa-europa-league-qualifying,Centre-Back,33,Chile,1,2,0,0,104
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2018/2019,super-lig,Centre-Back,33,Chile,1,6,0,0,239
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2019/2020,uefa-europa-league,Centre-Back,33,Chile,1,4,1,0,284
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2019/2020,super-lig,Centre-Back,33,Chile,1,7,0,0,612
186862,Enzo Roco,114,Beşiktaş Jimnastik Kulübü,2020/2021,super-lig,Centre-Back,33,Chile,1,4,0,0,220
186862,Enzo Roco,6646,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,2020/2021,super-lig,Centre-Back,33,Chile,1,31,3,1,2739
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2021/2022,copa-del-rey,Centre-Back,33,Chile,1,2,0,0,135
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2021/2022,laliga,Centre-Back,33,Chile,1,30,1,0,2555
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2022/2023,copa-del-rey,Centre-Back,33,Chile,1,1,0,0,90
186862,Enzo Roco,1531,Elche Club de Fútbol S.A.D.,2022/2023,laliga,Centre-Back,33,Chile,1,22,0,0,1655
186901,Marek Rodák,931,Fulham Football Club,2020/2021,fa-cup,Goalkeeper,29,Slovakia,1,2,0,0,210
186901,Marek Rodák,931,Fulham Football Club,2020/2021,premier-league,Goalkeeper,29,Slovakia,1,2,0,0,180
186901,Marek Rodák,931,Fulham Football Club,2022/2023,fa-cup,Goalkeeper,29,Slovakia,1,4,0,0,360
186901,Marek Rodák,931,Fulham Football Club,2022/2023,premier-league,Goalkeeper,29,Slovakia,1,2,0,0,180
186901,Marek Rodák,931,Fulham Football Club,2023/2024,efl-cup,Goalkeeper,29,Slovakia,1,3,0,0,270
186901,Marek Rodák,931,Fulham Football Club,2023/2024,fa-cup,Goalkeeper,29,Slovakia,1,2,0,0,180
187847,Yassine Benzia,1041,Olympique Lyonnais,2012/2013,uefa-europa-league,Attacking Midfield,31,Algeria,1,3,2,0,187
187847,Yassine Benzia,1041,Olympique Lyonnais,2012/2013,ligue-1,Attacking Midfield,31,Algeria,1,16,0,1,321
187847,Yassine Benzia,1041,Olympique Lyonnais,2012/2013,trophee-des-champions,Attacking Midfield,31,Algeria,1,1,0,0,24
187847,Yassine Benzia,1041,Olympique Lyonnais,2013/2014,uefa-champions-league-qualifying,Attacking Midfield,31,Algeria,1,3,0,0,145
187847,Yassine Benzia,1041,Olympique Lyonnais,2013/2014,uefa-europa-league,Attacking Midfield,31,Algeria,1,2,0,0,40
187847,Yassine Benzia,1041,Olympique Lyonnais,2013/2014,ligue-1,Attacking Midfield,31,Algeria,1,11,2,2,417
187847,Yassine Benzia,1041,Olympique Lyonnais,2014/2015,uefa-europa-league-qualifying,Attacking Midfield,31,Algeria,1,2,0,0,110
187847,Yassine Benzia,1041,Olympique Lyonnais,2014/2015,ligue-1,Attacking Midfield,31,Algeria,1,10,2,0,316
187847,Yassine Benzia,1041,Olympique Lyonnais,2015/2016,trophee-des-champions,Attacking Midfield,31,Algeria,1,1,0,0,67
187847,Yassine Benzia,1082,Lille Olympique Sporting Club,2015/2016,ligue-1,Attacking Midfield,31,Algeria,1,25,5,0,1337
187847,Yassine Benzia,1082,Lille Olympique Sporting Club,2016/2017,uefa-europa-league-qualifying,Attacking Midfield,31,Algeria,1,2,0,0,80
187847,Yassine Benzia,1082,Lille Olympique Sporting Club,2016/2017,ligue-1,Attacking Midfield,31,Algeria,1,25,3,4,1640
187847,Yassine Benzia,1082,Lille Olympique Sporting Club,2017/2018,ligue-1,Attacking Midfield,31,Algeria,1,31,1,5,2309
187847,Yassine Benzia,1082,Lille Olympique Sporting Club,2018/2019,ligue-1,Attacking Midfield,31,Algeria,1,2,0,1,162
187847,Yassine Benzia,36,Fenerbahçe Spor Kulübü,2018/2019,uefa-europa-league,Attacking Midfield,31,Algeria,1,3,0,0,229
187847,Yassine Benzia,36,Fenerbahçe Spor Kulübü,2018/2019,super-lig,Attacking Midfield,31,Algeria,1,13,0,1,738
187847,Yassine Benzia,2969,Dijon FCO,2019/2020,ligue-1,Attacking Midfield,31,Algeria,1,3,0,0,175
187847,Yassine Benzia,683,Olympiakos Syndesmos Filathlon Peiraios,2019/2020,uefa-champions-league,Attacking Midfield,31,Algeria,1,3,0,0,80
187847,Yassine Benzia,683,Olympiakos Syndesmos Filathlon Peiraios,2019/2020,super-league-1,Attacking Midfield,31,Algeria,1,5,0,0,143
187847,Yassine Benzia,683,Olympiakos Syndesmos Filathlon Peiraios,2019/2020,kypello-elladas,Attacking Midfield,31,Algeria,1,1,0,0,80
187847,Yassine Benzia,2969,Dijon FCO,2020/2021,ligue-1,Attacking Midfield,31,Algeria,1,7,2,0,410
187847,Yassine Benzia,7775,Hatayspor,2021/2022,super-lig,Attacking Midfield,31,Algeria,1,12,2,1,762
188470,Francisco Calvo,2778,Fodbold Club Nordsjælland,2012/2013,superliga,Centre-Back,33,Costa Rica,1,3,0,0,59
188470,Francisco Calvo,2293,Konyaspor,2022/2023,uefa-conference-league-qualifiers,Centre-Back,33,Costa Rica,1,4,1,0,340
188470,Francisco Calvo,2293,Konyaspor,2022/2023,super-lig,Centre-Back,33,Costa Rica,1,31,3,0,2770
188470,Francisco Calvo,2293,Konyaspor,2023/2024,super-lig,Centre-Back,33,Costa Rica,1,17,0,0,1450
188470,Francisco Calvo,7775,Hatayspor,2024/2025,super-lig,Centre-Back,33,Costa Rica,1,25,1,1,2156
188853,Alejandro Pozuelo,150,Real Betis Balompié S.A.D.,2012/2013,copa-del-rey,Attacking Midfield,34,Spain,1,2,0,0,124
188853,Alejandro Pozuelo,150,Real Betis Balompié S.A.D.,2012/2013,laliga,Attacking Midfield,34,Spain,1,11,1,0,429
188853,Alejandro Pozuelo,2288,Swansea City,2013/2014,uefa-europa-league,Attacking Midfield,34,Spain,1,7,0,2,541
188853,Alejandro Pozuelo,2288,Swansea City,2013/2014,uefa-europa-league-qualifying,Attacking Midfield,34,Spain,1,4,2,0,227
188853,Alejandro Pozuelo,2288,Swansea City,2013/2014,fa-cup,Attacking Midfield,34,Spain,1,2,0,1,180
188853,Alejandro Pozuelo,2288,Swansea City,2013/2014,premier-league,Attacking Midfield,34,Spain,1,22,0,3,869
188853,Alejandro Pozuelo,367,Rayo Vallecano de Madrid S. A. D.,2014/2015,copa-del-rey,Attacking Midfield,34,Spain,1,2,1,0,153
188853,Alejandro Pozuelo,367,Rayo Vallecano de Madrid S. A. D.,2014/2015,laliga,Attacking Midfield,34,Spain,1,11,0,0,421
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2015/2016,jupiler-pro-league,Attacking Midfield,34,Spain,1,21,1,4,1409
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2016/2017,jupiler-pro-league,Attacking Midfield,34,Spain,1,29,6,9,2511
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2016/2017,uefa-europa-league,Attacking Midfield,34,Spain,1,11,1,5,929
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2016/2017,uefa-europa-league-qualifying,Attacking Midfield,34,Spain,1,4,0,1,344
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2017/2018,jupiler-pro-league,Attacking Midfield,34,Spain,1,28,5,6,2292
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2018/2019,jupiler-pro-league,Attacking Midfield,34,Spain,1,28,5,10,2384
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2018/2019,uefa-europa-league,Attacking Midfield,34,Spain,1,8,1,3,610
188853,Alejandro Pozuelo,1184,Koninklijke Racing Club Genk,2018/2019,uefa-europa-league-qualifying,Attacking Midfield,34,Spain,1,5,1,5,372
188853,Alejandro Pozuelo,2293,Konyaspor,2022/2023,super-lig,Attacking Midfield,34,Spain,1,12,4,3,815
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2012/2013,copa-del-rey,Centre-Forward,38,France,1,8,4,3,505
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2012/2013,uefa-champions-league,Centre-Forward,38,France,1,10,5,5,531
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2012/2013,laliga,Centre-Forward,38,France,1,30,11,13,1781
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2012/2013,supercopa,Centre-Forward,38,France,1,2,0,0,70
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2013/2014,copa-del-rey,Centre-Forward,38,France,1,6,2,1,374
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2013/2014,uefa-champions-league,Centre-Forward,38,France,1,11,5,5,913
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2013/2014,laliga,Centre-Forward,38,France,1,35,17,10,2767
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,copa-del-rey,Centre-Forward,38,France,1,3,0,1,241
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,uefa-champions-league,Centre-Forward,38,France,1,9,6,2,663
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,laliga,Centre-Forward,38,France,1,29,15,11,2315
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,fifa-klub-wm,Centre-Forward,38,France,1,2,1,0,180
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,supercopa,Centre-Forward,38,France,1,2,0,0,180
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2014/2015,uefa-super-cup,Centre-Forward,38,France,1,1,0,1,90
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2015/2016,uefa-champions-league,Centre-Forward,38,France,1,9,4,0,603
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2015/2016,laliga,Centre-Forward,38,France,1,27,24,8,1990
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2016/2017,copa-del-rey,Centre-Forward,38,France,1,3,1,1,114
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2016/2017,uefa-champions-league,Centre-Forward,38,France,1,13,5,1,953
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2016/2017,laliga,Centre-Forward,38,France,1,29,11,5,1914
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2016/2017,fifa-klub-wm,Centre-Forward,38,France,1,2,2,1,200
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2016/2017,uefa-super-cup,Centre-Forward,38,France,1,1,0,0,58
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,copa-del-rey,Centre-Forward,38,France,1,1,1,0,90
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,uefa-champions-league,Centre-Forward,38,France,1,9,5,0,600
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,laliga,Centre-Forward,38,France,1,32,5,11,2156
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,fifa-klub-wm,Centre-Forward,38,France,1,2,0,0,160
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,supercopa,Centre-Forward,38,France,1,2,1,0,148
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2017/2018,uefa-super-cup,Centre-Forward,38,France,1,1,0,0,83
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2018/2019,copa-del-rey,Centre-Forward,38,France,1,6,4,1,456
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2018/2019,uefa-champions-league,Centre-Forward,38,France,1,8,4,2,587
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2018/2019,laliga,Centre-Forward,38,France,1,36,21,7,2962
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2018/2019,fifa-klub-wm,Centre-Forward,38,France,1,2,0,1,180
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2018/2019,uefa-super-cup,Centre-Forward,38,France,1,1,1,0,120
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2019/2020,copa-del-rey,Centre-Forward,38,France,1,3,1,1,182
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2019/2020,uefa-champions-league,Centre-Forward,38,France,1,7,4,2,553
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2019/2020,laliga,Centre-Forward,38,France,1,31,17,7,2653
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2020/2021,uefa-champions-league,Centre-Forward,38,France,1,1,1,0,90
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2020/2021,laliga,Centre-Forward,38,France,1,6,4,1,503
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2021/2022,uefa-champions-league,Centre-Forward,38,France,1,12,15,2,1106
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2021/2022,laliga,Centre-Forward,38,France,1,32,27,12,2603
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2021/2022,supercopa,Centre-Forward,38,France,1,2,2,1,210
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,copa-del-rey,Centre-Forward,38,France,1,5,4,1,479
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,uefa-champions-league,Centre-Forward,38,France,1,10,4,1,746
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,laliga,Centre-Forward,38,France,1,24,19,3,2044
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,fifa-klub-wm,Centre-Forward,38,France,1,1,1,1,62
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,supercopa,Centre-Forward,38,France,1,2,2,0,210
18922,Karim Benzema,418,Real Madrid Club de Fútbol,2022/2023,uefa-super-cup,Centre-Forward,38,France,1,1,1,0,90
190263,Predrag Rajković,1421,Stade Reims,2019/2020,ligue-1,Goalkeeper,30,Serbia,1,27,0,0,2430
190263,Predrag Rajković,1421,Stade Reims,2020/2021,uefa-europa-league-qualifying,Goalkeeper,30,Serbia,1,2,0,0,210
190263,Predrag Rajković,1421,Stade Reims,2020/2021,ligue-1,Goalkeeper,30,Serbia,1,37,0,0,3285
190263,Predrag Rajković,1421,Stade Reims,2021/2022,ligue-1,Goalkeeper,30,Serbia,1,38,0,0,3420
190263,Predrag Rajković,237,Real Club Deportivo Mallorca S.A.D.,2022/2023,laliga,Goalkeeper,30,Serbia,1,36,0,0,3240
190263,Predrag Rajković,237,Real Club Deportivo Mallorca S.A.D.,2023/2024,laliga,Goalkeeper,30,Serbia,1,36,0,0,3240
193153,Fahad Al-Muwallad,3368,Levante Unión Deportiva S.A.D.,2017/2018,laliga,Right Winger,31,Saudi Arabia,1,2,0,0,26
195332,Salem Al-Dawsari,1050,Villarreal Club de Fútbol S.A.D.,2017/2018,laliga,Left Winger,34,Saudi Arabia,1,1,0,0,33
195332,Salem Al-Dawsari,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Left Winger,34,Saudi Arabia,1,3,1,0,256
197170,Djaniny,4750,SC Olhanense,2012/2013,liga-portugal,Centre-Forward,35,Cape Verde,1,19,0,0,1005
197170,Djaniny,4750,SC Olhanense,2012/2013,allianz-cup,Centre-Forward,35,Cape Verde,1,1,0,0,23
197170,Djaniny,982,Clube Desportivo Nacional,2013/2014,liga-portugal,Centre-Forward,35,Cape Verde,1,29,7,5,1913
197170,Djaniny,982,Clube Desportivo Nacional,2013/2014,allianz-cup,Centre-Forward,35,Cape Verde,1,1,1,0,72
197170,Djaniny,449,Trabzonspor Kulübü,2020/2021,super-lig,Centre-Forward,35,Cape Verde,1,30,8,1,2218
197170,Djaniny,449,Trabzonspor Kulübü,2021/2022,uefa-conference-league-qualifiers,Centre-Forward,35,Cape Verde,1,4,1,1,322
197170,Djaniny,449,Trabzonspor Kulübü,2021/2022,super-lig,Centre-Forward,35,Cape Verde,1,30,10,3,1897
197170,Djaniny,449,Trabzonspor Kulübü,2022/2023,uefa-champions-league-qualifying,Centre-Forward,35,Cape Verde,1,2,0,0,123
197170,Djaniny,449,Trabzonspor Kulübü,2022/2023,uefa-europa-league,Centre-Forward,35,Cape Verde,1,6,0,0,222
197170,Djaniny,449,Trabzonspor Kulübü,2022/2023,super-lig,Centre-Forward,35,Cape Verde,1,17,0,2,774
197860,Pedro Rebocho,979,Moreirense Futebol Clube,2016/2017,liga-portugal,Left-Back,31,Portugal,1,29,0,4,2596
197860,Pedro Rebocho,979,Moreirense Futebol Clube,2016/2017,allianz-cup,Left-Back,31,Portugal,1,4,0,2,320
197860,Pedro Rebocho,855,EA Guingamp,2017/2018,ligue-1,Left-Back,31,Portugal,1,21,0,2,1723
197860,Pedro Rebocho,855,EA Guingamp,2018/2019,ligue-1,Left-Back,31,Portugal,1,36,0,8,3240
197860,Pedro Rebocho,114,Beşiktaş Jimnastik Kulübü,2019/2020,uefa-europa-league,Left-Back,31,Portugal,1,6,0,0,432
197860,Pedro Rebocho,114,Beşiktaş Jimnastik Kulübü,2019/2020,super-lig,Left-Back,31,Portugal,1,9,0,0,626
197860,Pedro Rebocho,2995,FC Paços de Ferreira,2020/2021,liga-portugal,Left-Back,31,Portugal,1,20,0,2,1405
200512,Sadio Mané,180,Southampton FC,2014/2015,premier-league,Left Winger,34,Senegal,1,30,10,4,2135
200512,Sadio Mané,409,Fußballclub Red Bull Salzburg,2014/2015,uefa-champions-league-qualifying,Left Winger,34,Senegal,1,3,0,0,259
200512,Sadio Mané,180,Southampton FC,2015/2016,uefa-europa-league-qualifying,Left Winger,34,Senegal,1,3,1,2,265
200512,Sadio Mané,180,Southampton FC,2015/2016,fa-cup,Left Winger,34,Senegal,1,1,0,0,90
200512,Sadio Mané,180,Southampton FC,2015/2016,premier-league,Left Winger,34,Senegal,1,37,11,7,2607
200512,Sadio Mané,31,Liverpool Football Club,2016/2017,premier-league,Left Winger,34,Senegal,1,27,13,6,2247
200512,Sadio Mané,31,Liverpool Football Club,2017/2018,uefa-champions-league,Left Winger,34,Senegal,1,11,10,1,940
200512,Sadio Mané,31,Liverpool Football Club,2017/2018,uefa-champions-league-qualifying,Left Winger,34,Senegal,1,2,0,1,177
200512,Sadio Mané,31,Liverpool Football Club,2017/2018,fa-cup,Left Winger,34,Senegal,1,2,0,0,155
200512,Sadio Mané,31,Liverpool Football Club,2017/2018,premier-league,Left Winger,34,Senegal,1,29,10,7,2208
200512,Sadio Mané,31,Liverpool Football Club,2018/2019,uefa-champions-league,Left Winger,34,Senegal,1,13,4,3,1152
200512,Sadio Mané,31,Liverpool Football Club,2018/2019,premier-league,Left Winger,34,Senegal,1,36,22,2,3086
200512,Sadio Mané,31,Liverpool Football Club,2019/2020,uefa-champions-league,Left Winger,34,Senegal,1,8,2,2,630
200512,Sadio Mané,31,Liverpool Football Club,2019/2020,fa-cup,Left Winger,34,Senegal,1,1,0,0,90
200512,Sadio Mané,31,Liverpool Football Club,2019/2020,premier-league,Left Winger,34,Senegal,1,28,15,9,2258
200512,Sadio Mané,31,Liverpool Football Club,2019/2020,fifa-klub-wm,Left Winger,34,Senegal,1,2,0,1,142
200512,Sadio Mané,31,Liverpool Football Club,2019/2020,uefa-super-cup,Left Winger,34,Senegal,1,1,2,0,103
200512,Sadio Mané,31,Liverpool Football Club,2020/2021,uefa-champions-league,Left Winger,34,Senegal,1,10,3,1,715
200512,Sadio Mané,31,Liverpool Football Club,2020/2021,fa-cup,Left Winger,34,Senegal,1,2,2,0,102
200512,Sadio Mané,31,Liverpool Football Club,2020/2021,premier-league,Left Winger,34,Senegal,1,42,14,8,3309
200512,Sadio Mané,31,Liverpool Football Club,2020/2021,community-shield,Left Winger,34,Senegal,1,1,0,0,90
200512,Sadio Mané,31,Liverpool Football Club,2021/2022,uefa-champions-league,Left Winger,34,Senegal,1,13,5,1,822
200512,Sadio Mané,31,Liverpool Football Club,2021/2022,fa-cup,Left Winger,34,Senegal,1,3,2,0,211
200512,Sadio Mané,31,Liverpool Football Club,2021/2022,premier-league,Left Winger,34,Senegal,1,34,16,4,2825
200512,Sadio Mané,27,FC Bayern München,2022/2023,uefa-champions-league,Left Winger,34,Senegal,1,9,3,1,551
200512,Sadio Mané,27,FC Bayern München,2022/2023,dfb-pokal,Left Winger,34,Senegal,1,3,1,0,132
200512,Sadio Mané,27,FC Bayern München,2022/2023,franz-beckenbauer-supercup,Left Winger,34,Senegal,1,1,1,0,90
200512,Sadio Mané,27,FC Bayern München,2022/2023,bundesliga,Left Winger,34,Senegal,1,25,7,5,1431
200512,Sadio Mané,3499,,2025/2026,africa-cup-of-nations,Left Winger,34,Senegal,1,7,2,2,646
200558,Petros,150,Real Betis Balompié S.A.D.,2015/2016,copa-del-rey,Defensive Midfield,36,Brazil,1,3,0,1,215
200558,Petros,150,Real Betis Balompié S.A.D.,2015/2016,laliga,Defensive Midfield,36,Brazil,1,30,1,1,2329
200558,Petros,150,Real Betis Balompié S.A.D.,2016/2017,copa-del-rey,Defensive Midfield,36,Brazil,1,1,0,0,67
200558,Petros,150,Real Betis Balompié S.A.D.,2016/2017,laliga,Defensive Midfield,36,Brazil,1,32,1,3,2143
203654,Tozé,720,Futebol Clube do Porto,2013/2014,liga-portugal,Attacking Midfield,33,Portugal,1,1,0,0,45
